date,time,open,high,low,close,vix,ce_vol,pe_vol,total_vol,ce_oi,pe_oi,ce_oi_chg,pe_oi_chg,tot_oi_chg,pcr_vol,pcr_oi,SMA_5,SMA_10,SMA_20,EMA_12,EMA_20,RSI,EMA_26,MACD,Signal_Line,MACD_Histogram,Middle_Band,Upper_Band,Lower_Band,%K,%D,ATR,OBV,VWAP,ROC_10,ROC_20,CCI,plus_DM,minus_DM,TR,plus_DI,minus_DI,DX,ADX,exp_day,pivot,s1,s2,s3,r1,r2,r3,nxt_opn,nxt_high,nxt_low,nxt_close
2024-06-27,10:48:33,52694.0,52705.7,52680.75,52697.75,14.462500000000004,221935425,179710350,401645775,37117995,35613525,14197665,11292405,25490070,0.8097416174096587,0.9594679076819748,52710.75,52785.915,52869.8125,52790.40267305541,52846.37231319206,17.984732824427937,52874.96948537044,-84.56681231502444,-66.01722970816712,-18.549582606857317,52869.8125,53108.81174438399,52630.81325561601,10.08179959100264,9.77094173841139,46.939285714285816,-6512691105.0,52544.61483635527,-0.4100935939411965,-0.7023676053551364,-140.0391879476654,0.0,3.5,657.1500000000015,8.59012402039062,34.77896979380585,60.38596491228174,66.21942605214825,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52692.6,52697.6,52668.65,52689.2
2024-06-27,10:49:33,52692.6,52697.6,52668.65,52689.2,14.4975,224578620,182779320,407357940,37447740,35545905,14527410,11224785,25752195,0.8138767617327064,0.9492136241065549,52699.740000000005,52767.4,52850.595,52774.83303104689,52831.40352145949,20.122992825418702,52861.20878275041,-86.3757517035192,-70.08893410723755,-16.28681759628165,52850.595,53082.31565510079,52618.8743448992,8.254669612370305,9.12510800303277,43.92500000000031,-6920049045.0,52544.64572731362,-0.3501697893212863,-0.7241837035585674,-130.13437945490313,0.0,12.099999999998545,614.9500000000044,9.179608098218829,34.937799821123185,58.38555105049908,64.66404138739897,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52691.75,52769.95,52685.45,52767.1
2024-06-27,10:50:33,52691.75,52769.95,52685.45,52767.1,14.449999999999996,228804015,186878745,415682760,37441665,35543940,14521335,11222820,25744155,0.8167633990164027,0.9493151546545808,52711.630000000005,52756.54,52835.56,52773.64333396275,52825.27937655858,37.22448979591842,52854.23776180593,-80.59442784318526,-72.19003285442709,-8.40439498875817,52835.56,53045.98366937188,52625.13633062812,39.54609359309028,19.29418759882107,47.86428571428613,-6504366285.0,52544.69421590367,-0.2053873518459315,-0.5666336271712868,-75.98559346039973,72.34999999999854,0.0,670.1000000000058,19.22101178928436,32.06237874943989,25.040011639751015,60.35090779413177,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52768.55,52821.45,52761.85,52820.7
2024-06-27,10:51:33,52768.55,52821.45,52761.85,52820.7,14.397500000000006,228804015,186878745,415682760,37441665,35543940,14521335,11222820,25744155,0.8167633990164027,0.9493151546545808,52733.990000000005,52752.355,52823.635,52780.882821045394,52824.84324545776,41.58014687262617,52851.75348315364,-70.8706621082456,-71.9261587051908,1.055496596945204,52823.635,53005.83381015365,52641.43618984634,61.07652138983628,36.29242819843228,48.817857142857456,-6088683525.0,52544.75436406202,-0.0791675770465238,-0.4494979193052306,-20.43478444115104,51.5,0.0,683.4500000000044,24.720169727119178,31.436096276245102,11.959353830120367,55.61870192634307,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52820.65,52842.3,52800.65,52800.85
2024-06-27,10:52:33,52820.65,52842.3,52800.65,52800.85,14.425000000000004,233947470,190109010,424056480,37840605,35552850,14920275,11231730,26152005,0.8126140881113183,0.9395423249707556,52755.12,52746.205,52812.975,52783.95469473072,52822.55817446178,35.29183884297518,52847.982854771886,-64.02816004116175,-70.346558972385,6.318398931223243,52812.975,52971.70118097427,52654.24881902573,53.59821609568064,51.406943692869056,48.317857142857456,-6512740005.0,52544.81128492568,-0.116339890299999,-0.4021575412555767,-0.1159731746855637,20.85000000000582,0.0,676.4500000000044,23.808115899179818,31.761401433956262,14.312317105611976,52.22428886139818,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52801.25,52804.25,52763.25,52776.75
2024-06-27,10:53:33,52801.25,52804.25,52763.25,52776.75,14.402500000000002,235685145,191555745,427240890,37868145,35553240,14947815,11232120,26179935,0.8127612158161263,0.938869331993949,52770.92,52740.835,52807.4125,52782.846280156766,52818.19549117971,36.84281477487218,52842.70634701101,-59.86006685424218,-68.24926054875644,8.389193694514262,52807.4125,52962.83123786423,52651.99376213577,47.86362630064168,54.1794545953862,47.68571428571418,-6939980895.0,52544.863212067066,-0.1016459257871083,-0.2103501739525004,-25.61627083735952,0.0,37.400000000001455,667.5999999999985,24.12372678250498,37.26033553025772,21.40068326012603,49.496372229714765,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52777.65,52781.7,52749.15,52750.45
2024-06-27,10:54:34,52777.65,52781.7,52749.15,52750.45,14.47499999999999,237512175,192912720,430424895,38170095,35718150,15249765,11397030,26646795,0.8122224471229738,0.9357626697025512,52783.17,52741.455,52799.5625,52777.86223705573,52811.74353963879,34.179613489958555,52835.87254352871,-58.01030647298467,-66.20146973360208,8.191163260617415,52799.5625,52949.46839987108,52649.65660012892,36.21872924507247,45.893523880464926,48.33214285714244,-7370405790.0,52544.909572021,0.011754835835176,-0.2967445983505179,-40.97293910796316,0.0,14.099999999998545,676.6499999999942,23.801078844307145,37.25707529742122,22.03800072612739,47.01477420682757,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52751.5,52757.8,52721.85,52745.4
2024-06-27,10:55:34,52751.5,52757.8,52721.85,52745.4,14.517500000000004,237512175,192912720,430424895,38170095,35718150,15249765,11397030,26646795,0.8122224471229738,0.9357626697025512,52778.83,52745.23,52793.6275,52772.86804673946,52805.42510729224,34.8936170212767,52829.1708736377,-56.30282689823798,-64.22174116652927,7.918914268291289,52793.6275,52942.16773192514,52645.08726807487,38.48082226121891,40.854392602311016,48.29999999999979,-7800830685.0,52544.954772549725,0.0716214818911487,-0.2245380135101116,-54.07740961503613,0.0,27.30000000000291,676.1999999999971,21.406388642413575,41.31913635019264,31.74584463043758,45.90600854103118,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52745.2,52781.2,52741.8,52779.4
2024-06-27,10:56:34,52745.2,52781.2,52741.8,52779.4,14.44,238543050,193850385,432393435,38149920,35726235,15229590,11405115,26634705,0.8126431895626387,0.9364694604864178,52770.56999999999,52752.280000000006,52789.5475,52773.8729626257,52802.94652564536,40.16130945320881,52825.484142257126,-51.61117963142897,-61.69962885950921,10.088449228080243,52789.5475,52934.74094075136,52644.35405924864,55.52770117824097,43.40908422817744,49.37499999999948,-7368437250.0,52545.0078578929,0.1337535027291503,-0.1543671137511526,-23.24276495128062,23.39999999999418,0.0,691.2499999999927,24.32549728752202,37.85171790235143,21.754304327596145,43.440306616278846,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52779.65,52804.25,52775.0,52786.45
2024-06-27,10:57:34,52779.65,52804.25,52775.0,52786.45,14.485000000000008,240700170,195645195,436345365,38149815,35730120,15229485,11409000,26638485,0.8128170204449793,0.936573873294012,52767.69,52761.40499999999,52784.51,52775.80789145251,52801.37542796486,44.4542475422233,52822.59272431216,-46.784832859644666,-58.71666965953631,11.93183679989164,52784.51,52922.23699769876,52646.78300230123,67.83760437661655,53.94870927202547,48.77499999999937,-6932091885.0,52545.063014603686,0.1731656773292345,-0.1904997806652653,4.573659788580264,23.05000000000291,0.0,682.8499999999913,28.00029289009293,36.86754045544456,13.669714414720232,40.05315292041699,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52788.3,52827.1,52785.7,52825.4
2024-06-27,10:58:34,52788.3,52827.1,52785.7,52825.4,14.490000000000004,243011820,197305335,440317155,38388240,35907480,15467910,11586360,27054270,0.8119166178830314,0.935377084232046,52777.42,52774.17,52780.0425,52783.43744661367,52803.6634824444,61.61110316211195,52822.8006706594,-39.3632240457373,-54.84598053677651,15.482756491039211,52780.0425,52905.20497241239,52654.880027587606,90.26778001727536,71.2110285240443,45.26428571428551,-6491774730.0,52545.12762476379,0.2422304557595067,-0.1688565097633376,41.52987979820582,22.849999999998545,0.0,633.6999999999971,33.777812845194354,25.437904371154342,14.08394403730614,36.12313099364285,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52820.0,52833.25,52808.8,52829.15
2024-06-27,10:59:34,52820.0,52833.25,52808.8,52829.15,14.482499999999996,243011820,197305335,440317155,38388240,35907480,15467910,11586360,27054270,0.8119166178830314,0.935377084232046,52793.16,52788.165,52777.7825,52790.47014713464,52806.09076983065,69.18825015792763,52823.270991351295,-32.800844216653786,-50.43695327275197,17.636109056098178,52777.7825,52897.27907680789,52658.285923192096,92.42729628563124,83.51089355984105,41.26785714285662,-6051457575.0,52545.193069224246,0.2656142055677435,-0.0854856844575757,63.25332608056336,6.150000000001455,0.0,577.7499999999927,38.11337083513628,16.339247079186958,39.98728544182969,33.598210254106256,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52827.25,52864.6,52827.25,52847.6
2024-06-27,11:00:34,52827.25,52864.6,52827.25,52847.6,14.465000000000002,246143175,199192935,445336110,38388870,35908140,15468540,11587020,27055560,0.809256380966078,0.9353789262356512,52813.6,52796.215,52776.3775,52799.25935526777,52810.04402984677,70.77591372079027,52825.07314014008,-25.81378487231268,-45.51231959266411,19.698534720351432,52776.3775,52891.61132852804,52661.14367147197,91.32431742791516,91.33979791027392,40.42857142857039,-5606121465.0,52545.26352769016,0.1525571805158998,-0.0531435044831551,98.06365509037175,31.349999999998545,0.0,565.9999999999854,44.44346289752688,16.678445229682666,45.4256395432853,31.605704577477898,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52847.5,52898.35,52818.05,52888.55
2024-06-27,11:01:34,52847.5,52898.35,52818.05,52888.55,14.447499999999996,246143175,199192935,445336110,38388870,35908140,15468540,11587020,27055560,0.809256380966078,0.9353789262356512,52835.43000000001,52803.0,52777.677500000005,52812.99637753426,52817.52078890899,76.77606979642768,52829.775129759335,-16.77875222507282,-39.76560611914586,22.98685389407304,52777.677500000005,52897.49985744005,52657.85514255996,95.73356552024563,93.161726411264,42.96071428571304,-5160785355.0,52545.343492140615,0.1284534282961047,0.0491841577827889,129.164992458791,33.75,0.0,601.4499999999825,47.427051292710665,15.69540277662386,50.26998551297191,30.747042888047478,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52892.65,52897.6,52825.35,52852.25
2024-06-27,11:02:34,52892.65,52897.6,52825.35,52852.25,14.492500000000003,250223460,202069575,452293035,38596800,36189045,15676470,11867925,27544395,0.8075564737215287,0.9376177558761348,52848.59,52808.14,52777.1725,52819.03539637514,52820.82833282241,69.56686930091172,52831.43993496235,-12.404538587208664,-34.29339261275842,21.888854025549755,52777.1725,52895.568945872,52658.776054128,79.9303439268615,88.99607562500744,46.33928571428468,-5613078390.0,52545.41608194426,0.0973469177106167,-0.0191062258866669,114.81087861734149,0.0,0.0,648.7499999999854,43.96917148362333,14.011560693642158,51.668217466435664,30.12434664191561,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52851.75,52851.75,52810.5,52827.0
2024-06-27,11:03:34,52851.75,52851.75,52810.5,52827.0,14.492500000000003,251727015,203189175,454916190,38597055,36190050,15676725,11868930,27545655,0.8071806476551593,0.9376375995526084,52848.91,52813.165,52777.0,52820.26072000974,52821.41611064885,66.74362089914982,52831.11105089106,-10.850330881323316,-29.6047802664714,18.75444938514808,52777.0,52895.07923744746,52658.92076255254,66.48661343353778,80.71684096021498,47.24285714285621,-6067994580.0,52545.48305275581,0.0952123804516258,-0.0065303248410697,76.86654181829978,0.0,14.849999999998545,661.3999999999869,43.1282128817668,14.159358935591673,50.56743204011555,29.565909569745354,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52829.45,52831.85,52807.8,52817.65
2024-06-27,11:04:34,52829.45,52831.85,52807.8,52817.65,14.460000000000006,252505590,203856420,456362010,38577660,36338175,15657330,12017055,27674385,0.8073342851538455,0.9419486562948608,52846.61,52819.885,52780.670000000006,52819.85907077748,52821.05743344419,57.36987899110706,52830.113936010246,-10.25486523276777,-25.734797259730676,15.479932026962905,52780.670000000006,52899.02569672708,52662.314303272935,54.27762039660222,66.89819258566716,42.924999999998754,-6524356590.0,52545.54797411153,0.1273922781701575,0.1391620887584821,56.35258351758259,0.0,2.6999999999970896,600.9499999999825,35.42724020301317,16.03294783259861,37.687954729184455,30.46933407613346,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52821.35,52840.7,52811.4,52840.1
2024-06-27,11:05:34,52821.35,52840.7,52811.4,52840.1,14.485000000000005,253529775,204863955,458393730,38571915,36341490,15651585,12020370,27671955,0.808046924665949,0.9421748959054794,52845.11,52829.355,52787.2925,52822.97305988864,52822.87101121141,53.11096856959617,52830.85364445393,-7.88058456528961,-22.16395472084246,14.283370155552852,52787.2925,52903.24275374049,52671.34224625952,66.9971671388102,62.58713365631672,40.76071428571283,-6065962860.0,52545.618530989166,0.1795417230696872,0.2512917954035076,66.28567937742007,8.849999999998545,0.0,570.6499999999796,29.83439936914152,16.88425479716148,27.719429857465062,31.595053792372365,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52840.35,52856.85,52823.55,52836.4
2024-06-27,11:06:34,52840.35,52856.85,52823.55,52836.4,14.472499999999998,254403945,205442640,459846585,38572785,36341160,15652455,12020040,27672495,0.8075450245081695,0.9421450901198865,52834.68000000001,52835.05500000001,52793.6675,52825.038742982695,52824.15948633414,56.01217656012238,52831.26448560549,-6.225742622795224,-18.976312301233012,12.750569678437792,52793.6675,52905.4139624442,52681.9210375558,64.90084985835858,62.058545797923664,40.16428571428384,-6525809445.0,52545.688388646064,0.1079966805230814,0.241894632595252,71.93614178644788,16.150000000001455,0.0,562.2999999999738,29.44157922817061,17.134981326694476,26.42229858724652,32.460052469631975,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52833.95,52842.4,52823.35,52833.9
2024-06-27,11:07:34,52833.95,52842.4,52823.35,52833.9,14.485,255047910,205977990,461025900,38572710,36340980,15652380,12019860,27672240,0.8076050887850835,0.9421422554961784,52831.01000000001,52839.8,52800.6025,52826.40201329305,52825.08715430232,60.426929392447065,52831.45970889397,-5.057695600917214,-16.192588961169854,11.13489336025264,52800.6025,52903.48256545871,52697.72243454129,63.48441926345774,65.12747875354218,38.596428571426905,-6986835345.0,52545.75778977426,0.0898904927306265,0.2632118295404551,58.404123368877954,0.0,0.2000000000043655,540.3499999999767,30.637549736282555,10.946608679560285,47.352024922116414,34.31371973120272,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52832.4,52842.4,52822.15,52840.9
2024-06-27,11:08:34,52832.4,52842.4,52822.15,52840.9,14.472500000000002,256411410,207176250,463587660,38824665,36603975,15904335,12282855,28187190,0.8079837398811542,0.9428020821300068,52833.79,52841.35,52807.76,52828.632472786434,52826.593139606855,67.75269872424082,52832.15898971664,-3.5265169302001595,-13.659374554975916,10.132857624775756,52807.76,52899.86533786659,52715.6546621334,67.45042492918012,65.27856468366546,37.71785714285579,-6523247685.0,52545.8292373963,0.029341945352046,0.2716434762394915,57.17954113638647,0.0,1.1999999999970896,528.0499999999811,31.351197803238627,8.758640280276802,56.32672332388957,36.76291420247145,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52843.05,52859.25,52832.85,52836.75
2024-06-27,11:09:34,52843.05,52859.25,52832.85,52836.75,14.47,257090145,207766455,464856600,38823885,36603945,15903555,12282825,28186380,0.8081463215947076,0.9428202509872466,52837.61,52842.11,52815.1375,52829.88132312699,52827.56045964429,67.9929091983453,52832.499064552445,-2.617741425456188,-11.45104792907197,8.833306503615782,52815.1375,52889.1097769929,52741.1652230071,60.65154902587016,63.86213107283601,37.03571428571273,-6988104285.0,52545.89983872864,0.0143859971246884,0.2800384139444167,69.05467675062282,16.849999999998545,0.0,518.4999999999782,35.17839922854423,3.654773384763335,81.17705487956502,40.29371493455198,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52836.15,52848.9,52834.45,52841.2
2024-06-27,11:10:34,52836.15,52848.9,52834.45,52841.2,14.472500000000004,257427165,207987210,465414375,39094185,36806685,16173855,12485565,28659420,0.8079458514022791,0.9414874616263262,52837.83,52841.47000000001,52818.842500000006,52831.62265803053,52828.85946348769,63.7761925991968,52833.1435782893,-1.5209202587720938,-9.465022395011996,7.944102136239902,52818.842500000006,52890.055488727565,52747.62951127245,53.66842318605421,60.59013238036815,35.253571428570595,-6522689910.0,52545.971571423375,-0.0121102945072282,0.1404284108848186,61.79505789701762,0.0,0.0,493.5499999999884,32.215580994834106,3.83952993617618,78.70188255128137,44.36139909338663,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52836.65,52875.9,52835.8,52862.8
2024-06-27,11:11:34,52836.65,52875.9,52835.8,52862.8,14.384999999999996,258118065,208593465,466711530,39104145,36838980,16183815,12517860,28701675,0.8081319879722483,0.9420735321025432,52843.11,52838.895,52820.9475,52836.41917217968,52832.09189553648,65.98283441490557,52835.34035026787,1.0788219118112463,-7.356253533647347,8.435075445458594,52820.9475,52894.830504778416,52747.06449522157,68.44207723036381,60.92068314742939,36.028571428570494,-6055978380.0,52546.04872935282,-0.0486872867567766,0.0797036010503626,94.59022300842857,27.0,0.0,504.3999999999869,32.30570975416362,3.756938937350829,79.16437603078867,49.0395892088201,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52865.05,52890.25,52859.75,52883.5
2024-06-27,11:12:34,52865.05,52890.25,52859.75,52883.5,14.365000000000004,260133330,209774775,469908105,39108075,36840435,16187745,12519315,28707060,0.8064125231472645,0.9420160670142932,52853.030000000006,52842.02,52825.08,52843.66237645973,52836.98790548539,63.16863100634608,52838.90773172952,4.754644730215659,-4.934073880874746,9.688718611090405,52825.08,52903.345636744896,52746.81436325509,83.60022087244698,68.57024042962166,35.24999999999896,-5586070275.0,52546.13145218956,0.0591270948729683,0.1565315709879611,127.1460286731133,14.349999999998545,0.0,493.4999999999855,31.296859169199926,3.8399189463014487,78.14302191465084,53.61523762863043,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52882.05,52950.25,52882.05,52941.7
2024-06-27,11:13:34,52882.05,52950.25,52882.05,52941.7,14.365000000000004,264333450,212070960,476404410,39330345,37008645,16410015,12687525,29097540,0.8022857493064158,0.9409692439768836,52873.19,52853.490000000005,52833.3275,52858.74508777362,52846.96048591535,70.45991637883975,52846.52197382363,12.223113949992694,-1.5026363147012582,13.725750264693952,52833.3275,52923.939666461614,52742.71533353839,93.99789399789184,82.01339736690086,38.37499999999896,-5109665865.0,52546.22973804452,0.2171238192590907,0.3125429284675407,212.89633460761468,60.0,0.0,537.2499999999854,38.77152163797138,3.527221963703602,83.32233223322535,56.710598113730114,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52940.65,52958.8,52920.8,52939.8
2024-06-27,11:14:34,52940.65,52958.8,52920.8,52939.8,14.354999999999997,264333450,212070960,476404410,39330345,37008645,16410015,12687525,29097540,0.8022857493064158,0.9409692439768836,52893.8,52865.705,52842.795,52871.21507426998,52855.8023443996,67.83365570599747,52853.4314572441,17.78361702588154,2.3546143534153017,15.429002672466238,52842.795,52936.46319884047,52749.12680115953,87.41721854304636,88.3384444711284,38.42142857142763,-5586070275.0,52546.32750309933,0.2312673888368754,0.3589542838023263,218.6280461365188,8.55000000000291,0.0,537.8999999999869,34.48596393381753,3.5229596579285283,81.46246025923466,59.28465673629794,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52939.5,52950.05,52926.35,52927.6
2024-06-27,11:15:34,52939.5,52950.05,52926.35,52927.6,14.3625,267609105,214054095,481663200,39330540,37010895,16410210,12689775,29099985,0.7998759795560768,0.9410217861234552,52911.08,52874.455,52851.905000000006,52879.88967822844,52862.64021636154,58.498367791076575,52858.92542337417,20.96425485427608,6.076542453587457,14.88771240068862,52851.905000000006,52941.019337556994,52762.79066244302,79.33774834436797,86.91762029510205,34.378571428571114,-6067733475.0,52546.423234736496,0.1655939333952805,0.3454329666662925,178.40234463061913,0.0,0.0,481.2999999999956,31.52919177228369,3.937253272386716,77.79730521382847,61.25089385778769,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52928.0,52942.45,52912.15,52940.5
2024-06-27,11:16:34,52928.0,52942.45,52912.15,52940.5,14.352499999999994,268918890,214925565,483844455,39168810,37383765,16248480,13062645,29311125,0.7992207799162044,0.9544268768951624,52926.62,52884.865000000005,52859.96,52889.21434311637,52870.05543385092,71.38357160164858,52864.96798460571,24.24635851065977,9.71050566500192,14.535852845657852,52859.96,52950.59045032788,52769.32954967212,87.88079470198483,84.87858719646638,31.382142857142235,-5583889020.0,52546.5226043531,0.197023264264784,0.3052327233731278,147.2622383925708,0.0,14.19999999999709,439.34999999999127,34.53966086263868,7.54523728234775,64.14277988102194,62.141934030258135,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52939.9,52963.7,52929.95,52951.8
2024-06-27,11:17:34,52939.9,52963.7,52929.95,52951.8,14.354999999999997,270278850,215735115,486013965,39169440,37403640,16249110,13082520,29331630,0.7981945868128416,0.954918936803794,52940.280000000006,52896.655000000006,52868.2275,52898.84290571386,52877.84063062702,82.43243243243417,52871.39998574603,27.44291996782704,13.256988525566946,14.185931442260092,52868.2275,52960.77024389535,52775.68475610465,92.36690186017022,86.52848163550766,30.81071428571366,-5097875055.0,52546.62523053184,0.2231521807021685,0.3132432660275519,150.04109691400112,21.25,0.0,431.34999999999127,40.10664193810212,4.242494494029444,80.86774699425399,64.30624224126802,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52951.7,52953.6,52927.95,52936.55
2024-06-27,11:18:34,52951.7,52953.6,52927.95,52936.55,14.41249999999999,271033530,216120360,487153890,39169515,37404060,16249185,13082940,29332125,0.7973934442723747,0.9549278309930568,52939.25,52906.22,52873.785,52904.64399714249,52883.43199913873,79.97982854261323,52876.2259127278,28.418084414690384,16.289207703391632,12.128876711298751,52873.785,52968.81497920486,52778.755020795135,82.17334208798755,87.47367955004752,30.92499999999979,-5585028945.0,52546.7241755219,0.1810150849058223,0.2104101436051664,114.1313970785942,0.0,2.0,432.9499999999971,39.958424760365205,4.065134542094621,81.53200419727317,67.43796006041723,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52936.15,52947.35,52887.65,52891.4
2024-06-27,11:19:34,52936.15,52947.35,52887.65,52891.4,14.425000000000004,271703445,216521040,488224485,39173010,37404255,16252680,13083135,29335815,0.7969020782934865,0.9548476106380388,52929.57000000001,52911.685,52876.8975,52902.606459120565,52884.19085636361,61.60633484162962,52877.34991919241,25.25653992815205,18.08267414834372,7.173865779808335,52876.8975,52969.82651917898,52783.968480821015,48.92264217591108,74.48762870802294,33.09642857142847,-6073253430.0,52546.81180833584,0.1034317969973663,0.1178326738173973,55.37272066605971,0.0,40.299999999995634,463.34999999999854,35.426783209237506,12.49595338297062,47.84958342716026,68.8758281725383,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52892.1,52903.0,52873.1,52878.95
2024-06-27,11:20:34,52892.1,52903.0,52873.1,52878.95,14.427500000000004,274176600,217946355,492122955,39295680,37551045,16375350,13229925,29605275,0.7949123119916142,0.9556023715584004,52919.84,52915.46,52878.465,52898.96700387125,52883.69172718613,59.26006528835567,52877.46844369668,21.49856017457205,18.765851353589383,2.732708820982665,52878.465,52970.365163795104,52786.5648362049,40.12716354644817,57.07438260344893,32.85357142857174,-6565376385.0,52546.89690597908,0.0714404669083901,0.0593215207502328,12.996544491257112,0.0,14.55000000000291,459.9500000000044,32.177410588107094,15.751712142623417,34.27080970741841,69.43643610969345,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52879.95,52892.3,52852.95,52852.95
2024-06-27,11:21:34,52879.95,52892.3,52852.95,52852.95,14.435,275336880,219004275,494341155,39295920,37555320,16375590,13234200,29609790,0.7954047964805877,0.9557053251329908,52902.33,52914.475,52876.685,52891.887464814135,52880.76394364459,53.76110562684997,52875.65226268211,16.235202132025734,18.259721509276652,-2.024519377250922,52876.685,52969.14008781815,52784.22991218184,21.759095725889495,36.93630048274958,34.30357142857195,-7059717540.0,52546.97565349748,-0.0186331408854711,-0.0673113556715176,-18.798558669438812,0.0,20.15000000000145,480.2500000000073,30.81728266527804,19.239979177510207,23.128119800335767,67.7061571724234,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52853.1,52903.05,52849.35,52902.25
2024-06-27,11:22:34,52853.1,52903.05,52849.35,52902.25,14.419999999999996,277298670,220481265,497779935,39130320,37671360,16209990,13350240,29560230,0.795103939734006,0.9627153572983814,52892.420000000006,52916.35,52879.185,52893.48170099658,52882.81023472606,60.37895449162518,52877.6224654464,15.859235550182348,17.779624317457795,-1.920388767275448,52879.185,52971.56206539412,52786.80793460588,53.03782957585191,38.30802961606319,36.69285714285797,-6561937605.0,52547.06767770018,0.0354552932389173,0.0946033517967626,10.828773924444226,10.75,0.0,513.7000000000116,30.9032509246635,17.753552657191946,27.02540508101768,65.61320586936111,2,52744.16666666666,52500.03255208333,52129.56510416666,51885.43098958333,53114.63411458333,53358.76822916666,53729.23567708333,52901.8,52926.8,52887.6,52925.35
